,AAA023D18,AAA023J06,AAA024D14,AAA027E14,AAA027J17,AAA027L06,AAA027L17,AAA027M14,AAA028A23,AAA028E20,AAA028G02,AAA028I14,AAA028K15,AAA028P02,AAA041L13,AAA044D11,AAA044N04,AAA044O16,AAA278I18,AAA278O22,AB141P03,acIB-AMD-6,acIB-AMD-7,acMicro-1,acMicro-4,BIN_10,BIN_15,bin_29_2_acIII,bin_7_acI-B2,MEint10152,MEint1091,MEint11576,MEint1363,MEint14260,MEint1719,MEint1953,MEint2297,MEint2538,MEint2729,MEint283,MEint3119,MEint3163,MEint3864,MEint4252,MEint885,Rhodoluna,TBepi149,TBepi2057,TBepi2754,TBepi2973,TBepi3207,TBepi3256,TBepi3475,TBepi4163,TBepi4208,TBhypo2152,TBhypo3180,TBhypo3219,TBhypo3463,TBhypo3765,TBhypo3838,TBhypo680,TBhypo9906
acIB-AMD-6,0.276923076923,0.261538461538,0.153846153846,0.4,0.2,0.353846153846,0.461538461538,0.138461538462,0.292307692308,0.184615384615,0.384615384615,0.261538461538,0.461538461538,0.384615384615,0.338461538462,0.292307692308,0.369230769231,0.384615384615,0.276923076923,0.415384615385,0.246153846154,0.0,0.138461538462,0.4,0.353846153846,0.338461538462,0.553846153846,0.538461538462,0.353846153846,0.569230769231,0.6,0.492307692308,0.276923076923,0.553846153846,0.584615384615,0.553846153846,0.323076923077,0.430769230769,0.6,0.169230769231,0.338461538462,0.615384615385,0.292307692308,0.353846153846,0.276923076923,0.492307692308,0.0769230769231,0.338461538462,0.369230769231,0.553846153846,0.323076923077,0.584615384615,0.323076923077,0.384615384615,0.338461538462,0.292307692308,0.6,0.553846153846,0.353846153846,0.369230769231,0.261538461538,0.353846153846,0.476923076923
acIB-AMD-7,0.191176470588,0.235294117647,0.102941176471,0.426470588235,0.161764705882,0.279411764706,0.455882352941,0.147058823529,0.220588235294,0.176470588235,0.352941176471,0.264705882353,0.397058823529,0.441176470588,0.323529411765,0.279411764706,0.279411764706,0.338235294118,0.279411764706,0.367647058824,0.132352941176,0.0294117647059,0.0,0.411764705882,0.323529411765,0.294117647059,0.529411764706,0.5,0.294117647059,0.617647058824,0.544117647059,0.514705882353,0.235294117647,0.544117647059,0.573529411765,0.558823529412,0.294117647059,0.426470588235,0.544117647059,0.117647058824,0.323529411765,0.588235294118,0.205882352941,0.308823529412,0.264705882353,0.514705882353,0.0588235294118,0.235294117647,0.279411764706,0.514705882353,0.264705882353,0.514705882353,0.264705882353,0.352941176471,0.323529411765,0.220588235294,0.544117647059,0.514705882353,0.279411764706,0.352941176471,0.176470588235,0.25,0.455882352941
acMicro-1,0.0843373493976,0.0240963855422,0.0963855421687,0.168674698795,0.144578313253,0.192771084337,0.156626506024,0.168674698795,0.10843373494,0.120481927711,0.204819277108,0.120481927711,0.156626506024,0.168674698795,0.180722891566,0.144578313253,0.132530120482,0.204819277108,0.156626506024,0.144578313253,0.10843373494,0.10843373494,0.120481927711,0.0,0.168674698795,0.192771084337,0.253012048193,0.120481927711,0.168674698795,0.240963855422,0.240963855422,0.240963855422,0.0963855421687,0.240963855422,0.265060240964,0.192771084337,0.204819277108,0.144578313253,0.253012048193,0.156626506024,0.156626506024,0.265060240964,0.132530120482,0.180722891566,0.132530120482,0.192771084337,0.0120481927711,0.120481927711,0.204819277108,0.240963855422,0.144578313253,0.228915662651,0.144578313253,0.156626506024,0.180722891566,0.0963855421687,0.289156626506,0.240963855422,0.156626506024,0.180722891566,0.0963855421687,0.192771084337,0.180722891566
acMicro-4,0.054347826087,0.0434782608696,0.0760869565217,0.163043478261,0.0652173913043,0.0760869565217,0.228260869565,0.054347826087,0.0652173913043,0.0652173913043,0.0978260869565,0.0326086956522,0.173913043478,0.173913043478,0.0869565217391,0.054347826087,0.108695652174,0.0978260869565,0.054347826087,0.0869565217391,0.054347826087,0.0217391304348,0.0326086956522,0.173913043478,0.0,0.0760869565217,0.195652173913,0.271739130435,0.0652173913043,0.282608695652,0.239130434783,0.184782608696,0.054347826087,0.217391304348,0.239130434783,0.271739130435,0.0652173913043,0.217391304348,0.228260869565,0.0434782608696,0.0434782608696,0.25,0.0652173913043,0.054347826087,0.0434782608696,0.217391304348,0.0108695652174,0.0652173913043,0.0869565217391,0.20652173913,0.0978260869565,0.239130434783,0.054347826087,0.0760869565217,0.054347826087,0.0434782608696,0.217391304348,0.20652173913,0.0869565217391,0.054347826087,0.0326086956522,0.0760869565217,0.184782608696
BIN_10,0.0441176470588,0.0735294117647,0.0441176470588,0.25,0.0441176470588,0.0735294117647,0.323529411765,0.0735294117647,0.0735294117647,0.0588235294118,0.102941176471,0.0441176470588,0.220588235294,0.294117647059,0.102941176471,0.0735294117647,0.117647058824,0.102941176471,0.0588235294118,0.117647058824,0.0588235294118,0.0147058823529,0.0588235294118,0.323529411765,0.147058823529,0.0,0.308823529412,0.397058823529,0.0735294117647,0.455882352941,0.382352941176,0.279411764706,0.0294117647059,0.323529411765,0.382352941176,0.411764705882,0.102941176471,0.294117647059,0.367647058824,0.0441176470588,0.0882352941176,0.367647058824,0.0294117647059,0.0882352941176,0.0147058823529,0.367647058824,0.0294117647059,0.0735294117647,0.102941176471,0.294117647059,0.102941176471,0.352941176471,0.0735294117647,0.176470588235,0.0882352941176,0.0735294117647,0.323529411765,0.323529411765,0.102941176471,0.161764705882,0.0294117647059,0.0735294117647,0.323529411765
BIN_15,0.0733944954128,0.0733944954128,0.0917431192661,0.0275229357798,0.100917431193,0.146788990826,0.0917431192661,0.110091743119,0.100917431193,0.119266055046,0.165137614679,0.0825688073394,0.0275229357798,0.137614678899,0.165137614679,0.128440366972,0.155963302752,0.137614678899,0.110091743119,0.174311926606,0.0917431192661,0.0733944954128,0.100917431193,0.128440366972,0.110091743119,0.155963302752,0.0,0.256880733945,0.0917431192661,0.174311926606,0.110091743119,0.0825688073394,0.110091743119,0.119266055046,0.137614678899,0.238532110092,0.137614678899,0.192660550459,0.119266055046,0.0642201834862,0.137614678899,0.110091743119,0.0825688073394,0.119266055046,0.100917431193,0.238532110092,0.0183486238532,0.137614678899,0.137614678899,0.128440366972,0.137614678899,0.137614678899,0.137614678899,0.128440366972,0.110091743119,0.110091743119,0.155963302752,0.137614678899,0.165137614679,0.128440366972,0.0550458715596,0.137614678899,0.0550458715596
bin_29_2_acIII,0.0188679245283,0.00943396226415,0.0471698113208,0.122641509434,0.0754716981132,0.0849056603774,0.103773584906,0.0849056603774,0.0377358490566,0.0943396226415,0.0943396226415,0.0849056603774,0.0754716981132,0.0754716981132,0.103773584906,0.0660377358491,0.0566037735849,0.103773584906,0.0849056603774,0.0849056603774,0.0377358490566,0.0377358490566,0.0471698113208,0.00943396226415,0.0660377358491,0.0849056603774,0.150943396226,0.0,0.0754716981132,0.150943396226,0.141509433962,0.132075471698,0.0471698113208,0.141509433962,0.150943396226,0.103773584906,0.0943396226415,0.0754716981132,0.150943396226,0.0754716981132,0.0754716981132,0.160377358491,0.0566037735849,0.0754716981132,0.0849056603774,0.0660377358491,0.00943396226415,0.0377358490566,0.0754716981132,0.141509433962,0.0471698113208,0.11320754717,0.0566037735849,0.0471698113208,0.0849056603774,0.0283018867925,0.150943396226,0.141509433962,0.0377358490566,0.0660377358491,0.0188679245283,0.0660377358491,0.103773584906
bin_7_acI-B2,0.0925925925926,0.0648148148148,0.0740740740741,0.157407407407,0.111111111111,0.12037037037,0.268518518519,0.138888888889,0.12037037037,0.0925925925926,0.166666666667,0.0462962962963,0.157407407407,0.185185185185,0.148148148148,0.12037037037,0.138888888889,0.166666666667,0.12037037037,0.12962962963,0.0740740740741,0.0833333333333,0.0740740740741,0.222222222222,0.12037037037,0.111111111111,0.185185185185,0.296296296296,0.0,0.305555555556,0.287037037037,0.222222222222,0.111111111111,0.231481481481,0.287037037037,0.277777777778,0.166666666667,0.194444444444,0.277777777778,0.101851851852,0.148148148148,0.240740740741,0.0925925925926,0.12037037037,0.0740740740741,0.268518518519,0.0277777777778,0.12962962963,0.138888888889,0.222222222222,0.138888888889,0.296296296296,0.12037037037,0.138888888889,0.111111111111,0.101851851852,0.231481481481,0.240740740741,0.148148148148,0.12962962963,0.0462962962963,0.12037037037,0.203703703704
MEint10152,0.139784946237,0.0752688172043,0.139784946237,0.0645161290323,0.193548387097,0.204301075269,0.0967741935484,0.150537634409,0.193548387097,0.118279569892,0.236559139785,0.0860215053763,0.0645161290323,0.172043010753,0.193548387097,0.172043010753,0.225806451613,0.225806451613,0.139784946237,0.161290322581,0.172043010753,0.129032258065,0.182795698925,0.0860215053763,0.193548387097,0.225806451613,0.150537634409,0.268817204301,0.172043010753,0.0,0.150537634409,0.150537634409,0.118279569892,0.139784946237,0.172043010753,0.161290322581,0.215053763441,0.118279569892,0.161290322581,0.150537634409,0.0967741935484,0.139784946237,0.193548387097,0.204301075269,0.0860215053763,0.247311827957,0.010752688172,0.193548387097,0.215053763441,0.139784946237,0.204301075269,0.139784946237,0.182795698925,0.150537634409,0.139784946237,0.129032258065,0.182795698925,0.182795698925,0.204301075269,0.10752688172,0.0967741935484,0.182795698925,0.139784946237
MEint1091,0.054347826087,0.0217391304348,0.0869565217391,0.0217391304348,0.0869565217391,0.119565217391,0.0326086956522,0.0869565217391,0.0760869565217,0.0760869565217,0.108695652174,0.0434782608696,0.0217391304348,0.141304347826,0.0978260869565,0.0978260869565,0.119565217391,0.0869565217391,0.0869565217391,0.0869565217391,0.0760869565217,0.0217391304348,0.0978260869565,0.130434782609,0.0869565217391,0.0978260869565,0.0326086956522,0.20652173913,0.0978260869565,0.108695652174,0.0,0.0434782608696,0.054347826087,0.0434782608696,0.054347826087,0.152173913043,0.108695652174,0.163043478261,0.0326086956522,0.0760869565217,0.054347826087,0.0434782608696,0.0326086956522,0.0869565217391,0.0326086956522,0.20652173913,0.0217391304348,0.0978260869565,0.0978260869565,0.0869565217391,0.0978260869565,0.054347826087,0.0760869565217,0.0434782608696,0.0760869565217,0.054347826087,0.0869565217391,0.0652173913043,0.0869565217391,0.0434782608696,0.0652173913043,0.0978260869565,0.0434782608696
MEint11576,0.12,0.08,0.16,0.0666666666667,0.173333333333,0.226666666667,0.133333333333,0.2,0.16,0.16,0.226666666667,0.16,0.08,0.28,0.24,0.186666666667,0.24,0.226666666667,0.16,0.266666666667,0.106666666667,0.106666666667,0.186666666667,0.28,0.213333333333,0.226666666667,0.186666666667,0.386666666667,0.226666666667,0.333333333333,0.213333333333,0.0,0.2,0.186666666667,0.213333333333,0.36,0.226666666667,0.333333333333,0.213333333333,0.173333333333,0.213333333333,0.226666666667,0.146666666667,0.2,0.16,0.373333333333,0.0533333333333,0.226666666667,0.226666666667,0.173333333333,0.226666666667,0.2,0.2,0.186666666667,0.213333333333,0.173333333333,0.186666666667,0.173333333333,0.253333333333,0.226666666667,0.12,0.226666666667,0.133333333333
MEint1363,0.0735294117647,0.147058823529,0.132352941176,0.235294117647,0.117647058824,0.176470588235,0.294117647059,0.102941176471,0.132352941176,0.117647058824,0.235294117647,0.161764705882,0.264705882353,0.323529411765,0.220588235294,0.161764705882,0.235294117647,0.235294117647,0.117647058824,0.220588235294,0.147058823529,0.0441176470588,0.132352941176,0.323529411765,0.205882352941,0.191176470588,0.338235294118,0.470588235294,0.161764705882,0.455882352941,0.441176470588,0.352941176471,0.0,0.397058823529,0.470588235294,0.5,0.176470588235,0.367647058824,0.441176470588,0.117647058824,0.176470588235,0.426470588235,0.117647058824,0.176470588235,0.132352941176,0.455882352941,0.0294117647059,0.176470588235,0.191176470588,0.338235294118,0.205882352941,0.441176470588,0.191176470588,0.220588235294,0.161764705882,0.176470588235,0.426470588235,0.367647058824,0.220588235294,0.220588235294,0.0735294117647,0.147058823529,0.382352941176
MEint14260,0.0617283950617,0.0617283950617,0.0864197530864,0.037037037037,0.0864197530864,0.123456790123,0.0617283950617,0.0740740740741,0.0617283950617,0.0617283950617,0.135802469136,0.0493827160494,0.0246913580247,0.172839506173,0.123456790123,0.0740740740741,0.148148148148,0.123456790123,0.0864197530864,0.111111111111,0.0740740740741,0.0246913580247,0.0987654320988,0.148148148148,0.0987654320988,0.111111111111,0.0864197530864,0.271604938272,0.0987654320988,0.148148148148,0.0987654320988,0.0740740740741,0.0617283950617,0.0,0.111111111111,0.20987654321,0.123456790123,0.185185185185,0.0864197530864,0.0864197530864,0.0740740740741,0.111111111111,0.0740740740741,0.0740740740741,0.0740740740741,0.222222222222,0.0246913580247,0.0987654320988,0.0987654320988,0.0864197530864,0.0864197530864,0.0864197530864,0.0987654320988,0.0987654320988,0.0987654320988,0.0493827160494,0.0987654320988,0.0987654320988,0.123456790123,0.0864197530864,0.0864197530864,0.0864197530864,0.0740740740741
MEint1719,0.0485436893204,0.00970873786408,0.0679611650485,0.0,0.0679611650485,0.106796116505,0.00970873786408,0.0873786407767,0.0485436893204,0.0679611650485,0.116504854369,0.0291262135922,0.0291262135922,0.126213592233,0.0873786407767,0.0873786407767,0.0970873786408,0.0970873786408,0.0776699029126,0.0970873786408,0.0582524271845,0.0194174757282,0.0873786407767,0.106796116505,0.0776699029126,0.0873786407767,0.0388349514563,0.194174757282,0.0776699029126,0.126213592233,0.0291262135922,0.0291262135922,0.0582524271845,0.0194174757282,0.0,0.174757281553,0.0970873786408,0.165048543689,0.0194174757282,0.0679611650485,0.0679611650485,0.0582524271845,0.0388349514563,0.0776699029126,0.0388349514563,0.184466019417,0.0291262135922,0.0776699029126,0.0970873786408,0.0873786407767,0.0776699029126,0.0776699029126,0.0679611650485,0.0873786407767,0.0776699029126,0.0582524271845,0.0970873786408,0.0776699029126,0.0873786407767,0.0970873786408,0.0485436893204,0.0873786407767,0.0291262135922
MEint1953,0.0927835051546,0.0412371134021,0.103092783505,0.103092783505,0.134020618557,0.134020618557,0.185567010309,0.144329896907,0.134020618557,0.0927835051546,0.144329896907,0.0412371134021,0.123711340206,0.134020618557,0.144329896907,0.144329896907,0.164948453608,0.134020618557,0.123711340206,0.103092783505,0.103092783505,0.0824742268041,0.134020618557,0.0824742268041,0.134020618557,0.134020618557,0.164948453608,0.164948453608,0.113402061856,0.144329896907,0.164948453608,0.164948453608,0.113402061856,0.185567010309,0.20618556701,0.0,0.144329896907,0.0721649484536,0.175257731959,0.113402061856,0.0618556701031,0.164948453608,0.0927835051546,0.144329896907,0.0515463917526,0.154639175258,0.0103092783505,0.123711340206,0.144329896907,0.134020618557,0.134020618557,0.134020618557,0.123711340206,0.0824742268041,0.0824742268041,0.0721649484536,0.164948453608,0.164948453608,0.144329896907,0.0618556701031,0.0721649484536,0.134020618557,0.134020618557
MEint2297,0.0333333333333,0.0555555555556,0.0333333333333,0.155555555556,0.0444444444444,0.0666666666667,0.211111111111,0.0333333333333,0.0555555555556,0.0555555555556,0.0777777777778,0.0444444444444,0.155555555556,0.2,0.0666666666667,0.0444444444444,0.0777777777778,0.0666666666667,0.0333333333333,0.0888888888889,0.0333333333333,0.0,0.0333333333333,0.222222222222,0.0777777777778,0.0666666666667,0.211111111111,0.3,0.0555555555556,0.311111111111,0.255555555556,0.2,0.0111111111111,0.222222222222,0.266666666667,0.288888888889,0.0,0.244444444444,0.233333333333,0.0222222222222,0.0222222222222,0.244444444444,0.0333333333333,0.0444444444444,0.0444444444444,0.266666666667,0.0111111111111,0.0444444444444,0.0555555555556,0.211111111111,0.0666666666667,0.233333333333,0.0333333333333,0.111111111111,0.0333333333333,0.0444444444444,0.233333333333,0.222222222222,0.0777777777778,0.1,0.0111111111111,0.0333333333333,0.211111111111
MEint2538,0.127659574468,0.0425531914894,0.148936170213,0.148936170213,0.202127659574,0.18085106383,0.223404255319,0.170212765957,0.202127659574,0.106382978723,0.287234042553,0.0425531914894,0.202127659574,0.170212765957,0.244680851064,0.191489361702,0.287234042553,0.212765957447,0.159574468085,0.191489361702,0.13829787234,0.117021276596,0.148936170213,0.191489361702,0.265957446809,0.191489361702,0.287234042553,0.31914893617,0.18085106383,0.255319148936,0.31914893617,0.31914893617,0.170212765957,0.308510638298,0.329787234043,0.191489361702,0.276595744681,0.0,0.31914893617,0.127659574468,0.202127659574,0.308510638298,0.170212765957,0.234042553191,0.0851063829787,0.276595744681,0.0212765957447,0.223404255319,0.223404255319,0.244680851064,0.223404255319,0.265957446809,0.234042553191,0.212765957447,0.170212765957,0.148936170213,0.31914893617,0.31914893617,0.234042553191,0.212765957447,0.159574468085,0.202127659574,0.244680851064
MEint2729,0.0531914893617,0.0212765957447,0.063829787234,0.0106382978723,0.063829787234,0.0957446808511,0.0425531914894,0.0744680851064,0.063829787234,0.0531914893617,0.106382978723,0.0106382978723,0.0106382978723,0.13829787234,0.0851063829787,0.0957446808511,0.106382978723,0.0851063829787,0.063829787234,0.0957446808511,0.0531914893617,0.0106382978723,0.0744680851064,0.127659574468,0.0744680851064,0.0851063829787,0.0425531914894,0.202127659574,0.0744680851064,0.117021276596,0.031914893617,0.031914893617,0.063829787234,0.031914893617,0.0425531914894,0.159574468085,0.0851063829787,0.159574468085,0.0,0.0425531914894,0.0531914893617,0.0531914893617,0.031914893617,0.0744680851064,0.0212765957447,0.191489361702,0.0212765957447,0.063829787234,0.0851063829787,0.0744680851064,0.0851063829787,0.063829787234,0.0425531914894,0.063829787234,0.063829787234,0.0425531914894,0.0851063829787,0.0744680851064,0.0957446808511,0.063829787234,0.031914893617,0.063829787234,0.0531914893617
MEint283,0.262295081967,0.262295081967,0.0983606557377,0.393442622951,0.180327868852,0.295081967213,0.524590163934,0.16393442623,0.327868852459,0.131147540984,0.344262295082,0.196721311475,0.426229508197,0.44262295082,0.360655737705,0.311475409836,0.360655737705,0.344262295082,0.262295081967,0.360655737705,0.245901639344,0.131147540984,0.0983606557377,0.44262295082,0.344262295082,0.295081967213,0.491803278689,0.590163934426,0.27868852459,0.55737704918,0.639344262295,0.540983606557,0.262295081967,0.590163934426,0.639344262295,0.573770491803,0.327868852459,0.44262295082,0.606557377049,0.0,0.327868852459,0.606557377049,0.229508196721,0.344262295082,0.180327868852,0.573770491803,0.0655737704918,0.327868852459,0.360655737705,0.524590163934,0.327868852459,0.622950819672,0.344262295082,0.426229508197,0.27868852459,0.344262295082,0.606557377049,0.590163934426,0.377049180328,0.327868852459,0.180327868852,0.311475409836,0.491803278689
MEint3119,0.0978260869565,0.0326086956522,0.0652173913043,0.195652173913,0.108695652174,0.130434782609,0.25,0.0869565217391,0.119565217391,0.054347826087,0.130434782609,0.0108695652174,0.20652173913,0.228260869565,0.0978260869565,0.119565217391,0.119565217391,0.130434782609,0.0978260869565,0.0760869565217,0.0978260869565,0.0652173913043,0.0978260869565,0.163043478261,0.0978260869565,0.108695652174,0.260869565217,0.29347826087,0.119565217391,0.282608695652,0.271739130435,0.228260869565,0.0869565217391,0.25,0.29347826087,0.239130434783,0.0978260869565,0.195652173913,0.271739130435,0.0978260869565,0.0,0.260869565217,0.0978260869565,0.119565217391,0.0217391304348,0.282608695652,0.0108695652174,0.108695652174,0.130434782609,0.25,0.130434782609,0.239130434783,0.0978260869565,0.108695652174,0.0978260869565,0.054347826087,0.271739130435,0.271739130435,0.119565217391,0.0869565217391,0.0652173913043,0.119565217391,0.239130434783
